advertiser_id,platform,location_at,latitude,longitude,altitude,horizontal_accuracy,vertical_accuracy,speed,publisher_id,model,day
34,0,1582300201,40.7808896,-73.9451325,0,34.1,0,0.15767813,4,3,14
6,1,1582029884,40.785978,-73.939595,3.3,10,0,12.10000038,4,16,11
28,0,1581773737,40.712178,-73.9872965,-5.599999905,16.1,-1,0,0,6,8
3,1,1581328249,40.721233,-73.975648,5.5,27.7,0,-1,4,17,3
36,1,1581216890,40.71008,-73.99756,6.3,25.5,0,-1,4,21,2
26,1,1581551752,40.810383,-73.959279,29.1,65,0,-1,4,17,5
44,1,1582120625,40.727778,-73.98285,5.8,1000,0,-1,4,24,12
41,1,1581719270,40.7661135,-73.99203234,7.273397923,65,0,-1,4,19,7
30,1,1581784594,40.83662,-73.944519,37.1,65,0,-1,4,24,8
4,0,1582021057,40.7668229,-73.9840794,0,23.4,-1,0,5,4,11
22,1,1582078343,40.822533,-73.948569,32.5,65,0,-1,4,25,12
44,1,1581600965,40.71991,-73.98572,9,65,0,-1,4,24,6
1,1,1581961135,40.77509,-73.977073,28.4,65,0,-1,4,22,10
7,1,1581970469,40.786125,-73.945615,7.3,10,0,5.570000172,1,16,10
46,0,1581883277,40.761467,-73.972564,0,16.4,0,0,4,1,9
35,1,1582203743,40.738866,-73.993633,13.2,65,0,-1,4,21,13
5,1,1582153900,40.735064,-73.994282,13,26.6,0,-1,4,14,12
37,0,1581171792,40.773505,-73.9642222,-15.29999924,24.1,0,0.009525431,4,8,1
42,0,1582238233,40.7323086,-74.0007251,-29.29999924,15.9,-1,0,0,7,13
41,1,1581695106,40.77793383,-73.98000147,26.07914734,65,0,-1,4,19,7
7,1,1581916066,40.786645,-73.945429,11.1,5,0,10.31000042,1,16,10
23,1,1581981508,40.775614,-73.980122,27.8,10,0,11.43999958,4,16,10
31,0,1581641117,40.8240328,-73.9382167,-20,14.9,0,0,4,11,7
12,1,1581633312,40.710042,-73.995654,5.4,65,0,-1,4,15,6
46,0,1581269485,40.7740546,-73.9633282,-13.69999981,15.4,0,0,4,1,2
47,1,1582012534,40.769697,-73.991716,9.9,177,0,-1,4,24,11
41,1,1581258441,40.76701915,-73.99371204,6.010895729,65,0,-1,4,19,2
14,1,1581498837,40.742817,-73.98027,16.4,65,0,-1,4,22,5
14,1,1581159428,40.742882,-73.980245,16.9,65,0,-1,4,22,1
37,0,1581338496,40.7790044,-73.9688538,-5.5,10.5,0,12.628366,4,8,3
4,0,1581719485,40.766628,-73.9843856,-10.19999981,22,2,0,5,4,7
8,0,1582226487,40.7705654,-73.9545366,-21.10000038,16.5,-1,0,0,5,13
39,1,1581881855,40.750103,-73.991426,15,65,0,-1,4,20,9
17,1,1581241870,40.741484,-74.001272,7.9,35,0,1.723952413,4,21,2
37,0,1582147581,40.7424508,-73.9847056,-23.89999962,16.9,0,7.501162,4,8,12
46,0,1582048176,40.7744717,-73.9614325,0,28.3,0,0.4908648,4,1,11
4,0,1582264688,40.7667904,-73.9841233,0,28.8,-1,0,5,4,14
1,1,1582187793,40.807756,-73.959383,43,65,0,-1,4,22,13
21,1,1582326575,40.746559,-73.984109,13.8,65,0,-1,2,20,14
36,1,1581308484,40.709954,-73.99757,6.4,65,0,-1,4,21,3
37,0,1581931500,40.7627844,-73.9677776,-15,82.3,0,0.78184485,4,8,10
34,0,1582143764,40.7845877,-73.9471358,-30.29999924,16.5,0,0,4,3,12
38,0,1581126099,40.7634705,-73.9704238,-8.199999809,15.7,-1,0,6,0,1
22,1,1581519933,40.84247,-73.943963,29.9,65,0,-1,4,25,5
2,1,1582084143,40.769345,-73.986099,26.2,100,0,-1,4,14,12
42,0,1581946026,40.7293672,-74.0008164,0,500,-1,0,0,7,10
35,1,1581567434,40.752767,-74.003176,13.6,33.1,0,-1,4,21,6
33,1,1581787836,40.786874,-73.943413,7.5,65,0,-1,4,14,8
40,1,1581881987,40.777163,-73.942733,1.6,10,0,9.399999619,4,13,9
32,1,1581121177,40.707385,-74.016052,2.1,19.2,0,1.326879399,4,23,1
45,0,1581293484,40.79729,-73.948667,55.89999771,15.1,0,7.99E-05,4,9,3
24,1,1581416921,40.828797,-73.946742,39,65,0,-1,4,23,4
42,0,1581451724,40.7290427,-74.0013793,-26.89999962,52.4,-1,0,0,7,4
35,1,1582179138,40.752827,-74.003117,7.2,34.3,0,-1,4,21,13
3,1,1581547061,40.717406,-73.999428,9.9,65,0,-1,4,17,5
41,1,1582128333,40.77704468,-73.98240065,25.0551815,65,0,-1,4,19,12
22,1,1581127169,40.763752,-73.979579,25.8,65,0,-1,4,25,1
23,1,1582117798,40.760733,-73.9835,20.2,20,0,-1,4,16,12
1,1,1581363101,40.810414,-73.951366,13.1,65,0,-1,4,22,3
37,0,1581760264,40.7557005,-73.9753583,-16.5,48.1,0,0.023019316,4,8,8
18,0,1582063214,40.7626672,-73.9492821,-11.29999924,15.7,0,0,4,10,11
49,1,1581267587,40.772037,-73.993766,6.3,10,0,8.56000042,4,25,2
41,1,1582209898,40.76559226,-73.99190536,9.208212852,65,0,-1,4,19,13
24,1,1581258108,40.829018,-73.946126,39.8,57.3,0,0,4,23,2
18,0,1581372481,40.7626443,-73.9492754,-11.29999924,16.5,0,0,4,10,3
46,0,1581880856,40.7749692,-73.9588152,-14.5,17.5,0,0,4,1,9
37,0,1582194076,40.7293222,-74.001298,-26.89999962,35.2,0,1.7626778,4,8,13
29,0,1581850245,40.7295966,-73.9768869,-18.29999924,15.3,2,0,3,2,9
44,1,1582039603,40.72854,-73.981905,6.4,14.3,0,0,4,24,11
43,1,1581729159,40.74457145,-73.97995002,17.54805183,65,0,-1,4,16,8
44,1,1581239792,40.728885,-73.980479,5.8,4286,0,-1,4,24,2
29,0,1581807128,40.7296214,-73.9769419,-15.60000038,24,2.6999989,0,3,2,8
37,0,1582210506,40.7472582,-73.97913,-15.19999886,15.7,0,0.06293282,4,8,13
34,0,1581446177,40.7661036,-73.9807877,-8.599999428,17,0,0,4,3,4
26,1,1581486575,40.810384,-73.959315,29.4,65,0,-1,4,17,5
2,1,1581603886,40.707871,-74.011848,14.1,65,0,-1,4,14,6
18,0,1581646843,40.7514535,-73.9740529,10.05160522,14.2,0,4.983012,4,10,7
18,0,1581864164,40.7631959,-73.9487659,-27.39999962,16.2,0,0,4,10,9
49,1,1581686797,40.765602,-73.978223,26.1,65,0,-1,4,25,7
12,1,1581854779,40.709989,-73.995411,5,49,0,-1,4,15,9
31,0,1582022375,40.8240311,-73.9382137,-20,15,0,0,4,11,11
30,1,1581522898,40.836066,-73.943627,42.6,17.1,0,4.055726701,4,24,5
9,1,1581838138,40.766688,-73.980384,29.4,27,0,-1,4,20,9
21,1,1581843210,40.751251,-73.982856,20.8,65,0,-1,2,20,9
36,1,1581955647,40.709912,-73.997531,6.4,65,0,-1,4,21,10
9,1,1582319185,40.766489,-73.98036,29.9,65,0,-1,4,20,14
4,0,1581675601,40.7668403,-73.9840684,0,23.6,-1,0,5,4,7
34,0,1581333968,40.7663156,-73.9539689,-42.4309082,37.2,0,3.6124449,4,3,3
33,1,1581219633,40.741597,-73.993726,-9.6,30,0,0.649999976,4,14,2
9,1,1581674867,40.766685,-73.980388,28.3,26.4,0,-1,4,20,7
43,1,1581356126,40.75557353,-73.97666929,33.51164627,65,0,-1,4,16,3
36,1,1581331658,40.71005,-73.997631,6.6,65,0,-1,4,21,3
2,1,1581817962,40.816467,-73.938284,10.7,65,0,-1,4,14,9
39,1,1581967443,40.712218,-74.011932,16,77,0,-1,4,20,10
0,1,1582093119,40.715903,-73.993215,13.9,65,0,-1,4,18,12
46,0,1581981280,40.7773592,-73.9633067,-8.799999237,16,0,0.17630385,4,1,10
37,0,1581162265,40.7490818,-73.9747976,-21.69999886,34,0,5.486132,4,8,1
29,0,1581752065,40.7295985,-73.976882,-18.29999924,16,9.6,0,3,2,8
47,1,1581278823,40.768636,-73.991136,8.4,65,0,-1,4,24,2
34,0,1581969638,40.8162943,-73.9570135,15.40000057,16.4,0,0.1527537,4,3,10
29,0,1581581192,40.7295895,-73.9768966,-15.39999962,15.3,2.8999996,0,3,2,6
0,1,1582038249,40.715866,-74.007212,10,20,0,-1,4,18,11
43,1,1581298267,40.74447427,-73.97998065,16.06671906,65,0,-1,4,16,3
21,1,1581424460,40.747254,-73.986782,20.5,65,0,-1,2,20,4
3,1,1581282043,40.715799,-73.995905,9.4,5,0,10.03999996,4,17,2
31,0,1581695046,40.8229999,-73.9423119,-13.08963013,5.6,0,5.241132,4,11,7
41,1,1581256725,40.76567096,-73.99202514,8.84735775,65,0,-1,4,19,2
9,1,1581367607,40.777016,-73.963872,23,32,0,2.692222118,4,20,3
23,1,1581988524,40.76976,-73.980702,26.8,65,0,-1,4,16,11
44,1,1581449915,40.72635,-73.983289,6,15.3,0,1.954827595,4,24,4
26,1,1581448229,40.806784,-73.961856,42.7,65,0,-1,4,17,4
26,1,1582166319,40.810364,-73.959241,28.8,65,0,-1,4,17,13
30,1,1581789465,40.836615,-73.944539,34.5,65,0,-1,4,24,8
27,0,1581570879,40.8040958,-73.9681945,0,16.2,-1,0,7,8,6
29,0,1581562478,40.7295993,-73.9769122,-18.29999924,15,2,0,3,2,6
28,0,1581539895,40.7121567,-73.9872472,-5.700000286,29.6,-1,0,0,6,5
32,1,1582030438,40.706695,-74.016663,5.2,65,0,-1,4,23,11
38,0,1581635975,40.7631409,-73.9702332,-10.59999943,28.2,-1,0,6,0,6
21,1,1581710369,40.74629,-73.982346,21.3,128,0,1.622258782,2,20,7
0,1,1582313425,40.71587,-74.007215,10,20,0,-1,4,18,14
43,1,1581284093,40.74059282,-73.9904849,10.7866478,10,0,1,4,16,2
7,1,1581226614,40.72025,-74.011497,7.5,10,0,9.289999962,1,16,2
0,1,1581727603,40.715881,-74.0072,10,20,0,-1,4,18,8
40,1,1582226987,40.740302,-73.972766,4.3,10,0,3.180000067,4,13,13
29,0,1581392454,40.7636788,-73.984877,-15.79999924,15.6,2,0,3,2,4
3,1,1581601461,40.721532,-73.983231,6.6,10,0,8.180000305,4,17,6
31,0,1581805715,40.82403,-73.9381968,-20,15.3,0,0,4,11,8
33,1,1581683513,40.786973,-73.943515,7.8,20,0,-1,4,14,7
12,1,1581331757,40.710093,-73.995467,5,48.6,0,-1,4,15,3
36,1,1581947008,40.710306,-73.997487,6.2,65,0,-1,4,21,10
33,1,1581653746,40.786909,-73.943455,7.1,65,0,-1,4,14,7
49,1,1581550286,40.765554,-73.978209,26,65,0,-1,4,25,5
31,0,1581686636,40.8240301,-73.9381987,-20,15.3,0,0,4,11,7
14,1,1582140109,40.742927,-73.98036,17.2,65,0,-1,4,22,12
29,0,1581773534,40.7602543,-73.9881281,-20.39999962,29.9,2,0,3,2,8
11,0,1582001756,40.8364862,-73.9446157,0,500,0,0,4,27,11
18,0,1582222860,40.7601366,-73.9617158,9.00769043,4.2,0,13.273534,4,10,13
37,0,1581527234,40.755138,-73.9791627,40.57354736,26,0,1.3591579,4,8,5
31,0,1581943020,40.8240296,-73.9381982,-19.79999924,15,0,0,4,11,10
34,0,1582025489,40.7633035,-73.9563794,-24.39999962,12,0,0.5572257,4,3,11
33,1,1582283206,40.78683,-73.943355,7.1,65,0,-1,4,14,14
18,0,1581890171,40.7626738,-73.9492868,-10.29999924,15.9,0,0,4,10,9
22,1,1581696145,40.822385,-73.948658,37.8,65,0,-1,4,25,7
7,1,1582085220,40.740319,-73.984231,12.7,30,0,0.980000019,1,16,12
46,0,1582293447,40.7878257,-73.9448431,-29.69999886,29.7,0,0.3368483,4,1,14
14,1,1582146229,40.742874,-73.980201,17.2,32.4,0,-1,4,22,12
32,1,1581881532,40.722508,-73.999262,9.8,14.3,0,3.815916401,4,23,9
14,1,1581736516,40.74307,-73.980711,15.1,43.3,0,1.881984234,4,22,8
46,0,1581971967,40.7761037,-73.9621075,-11.5,16,0,0.02526601,4,1,10
7,1,1581441289,40.709677,-73.992744,4.2,10,0,10.48999977,1,16,4
1,1,1581207379,40.772858,-73.985826,22.6,14.5,0,6.980048794,4,22,2
34,0,1582288873,40.7809663,-73.9453254,0,16,0,0.07135823,4,3,14
33,1,1581779409,40.786876,-73.943478,7.5,65,0,-1,4,14,8
44,1,1581170537,40.728495,-73.981824,5.1,15.1,0,0,4,24,1
32,1,1581469978,40.706662,-74.016738,4.5,65,0,-1,4,23,5
34,0,1581198014,40.7809753,-73.9453141,0,16,0,0,4,3,1
43,1,1582239478,40.75556355,-73.97666331,35.98585892,65,0,-1,4,16,13
48,1,1581721557,40.769169,-73.951603,12.1,65,0,-1,4,23,7
4,0,1582228121,40.7668761,-73.9843327,0,25,-1,0,5,4,13
25,1,1581696814,40.784472,-73.967201,32.5,10,0,15.63000011,4,16,7
37,0,1582108960,40.7488412,-73.9909798,-19.19999886,21.4,0,9.317314,4,8,12
28,0,1582155161,40.7121368,-73.9872134,-5.5,30.7,-1,0,0,6,12
49,1,1581889215,40.765555,-73.978146,25.6,65,0,-1,4,25,9
33,1,1581646308,40.769772,-73.954457,13.9,65,0,-1,4,14,7
27,0,1582163281,40.8040903,-73.9682268,0,16.5,-1,0,7,8,13
29,0,1581958879,40.7600579,-73.9881048,-23.60000038,15.9,2,0,7,2,10
1,1,1581294464,40.807798,-73.95935,43.8,65,0,-1,4,22,3
41,1,1581643681,40.76638276,-73.98754202,22.10332289,24,0,0.891585112,4,19,7
34,0,1581196747,40.780976,-73.9453165,0,16.1,0,0,4,3,1
39,1,1582259003,40.8071,-73.959586,44.5,65,0,-1,4,20,14
15,1,1581639479,40.836444,-73.943876,42,20,0,-1,4,26,7
23,1,1581378283,40.775966,-73.976103,34.4,10,0,0.699999988,4,16,3
41,1,1582247993,40.76461285,-73.98727284,20.49260544,32.1,0,0.692681491,4,19,14
28,0,1582225043,40.7122876,-73.9873485,-5.700000286,23.9,-1,0,0,6,13
31,0,1581695163,40.8236181,-73.9413333,-21.98440552,3.2,0,3.8505204,4,11,7
44,1,1581868957,40.728566,-73.98173,8.6,65,0,-1,4,24,9
44,1,1581935221,40.728529,-73.981782,8,65,0,-1,4,24,10
33,1,1582067705,40.764807,-73.966378,21.3,65,0,-1,4,14,11
30,1,1582314362,40.835985,-73.943485,37.7,65,0,-1,4,24,14
34,0,1581208609,40.780955,-73.9453125,0,16.1,0,0,4,3,2
47,1,1582277133,40.769691,-73.99171,2.4,178,0,-1,4,24,14
28,0,1582240027,40.7122239,-73.9872409,0,29.9,-1,0,0,6,13
46,0,1582292738,40.8044487,-73.9374049,-43.30000305,14.6,0,0.030026412,4,1,14
46,0,1582074657,40.7727649,-73.9597459,-17.39999962,17.1,0,0,4,1,12
34,0,1581337791,40.7659078,-73.9808461,-10.39999962,17.9,0,0,4,3,3
34,0,1581764690,40.7809794,-73.9453361,0,16,0,0,4,3,8
25,1,1581832273,40.786059,-73.981111,16.7,65,0,-1,4,16,9
4,0,1582206000,40.7667894,-73.9840947,0,28.7,-1,0,5,4,13
28,0,1581910600,40.7121843,-73.9873006,-5.599999905,15.9,-1,0,0,6,10
0,1,1582120807,40.715889,-73.993206,13.7,65,0,-1,4,18,12
37,0,1581505032,40.7337311,-74.0063011,-17.43225098,11.1,0,11.762796,4,8,5
43,1,1581183110,40.74466982,-73.98018798,16.0646019,50,0,0,4,16,1
18,0,1581655016,40.7627097,-73.9492612,-11.29999924,14.8,0,0.000710402,4,10,7
42,0,1582328190,40.7323858,-74.0007667,-28.79999924,15.8,-1,0,0,7,14
39,1,1582277769,40.78165,-73.976304,33.1,2000,0,-1,4,20,14
24,1,1582185165,40.829167,-73.946162,38,20,0,-1,4,23,13
29,0,1581398958,40.729479,-73.9768291,-18.29999924,16.1,2,0,3,2,4
37,0,1581173203,40.745441,-74.001124,-28.19999886,21.5,0,10.025197,4,8,1
45,0,1582265427,40.7972942,-73.9486839,56.5,15.8,0,0,4,9,14
39,1,1581126503,40.808693,-73.961534,44.5,65,0,-1,4,20,1
14,1,1582233614,40.747099,-73.977172,15.1,65,0,-1,4,22,13
7,1,1581227733,40.762615,-73.959815,17.1,5,0,11.76000023,1,16,2
8,0,1581501864,40.7705808,-73.9545617,0,15.1,-1,0,0,5,5
0,1,1582041718,40.715873,-74.007208,10,20,0,-1,4,18,11
25,1,1582197139,40.786039,-73.981108,16.7,20,0,-1,4,16,13
37,0,1582030082,40.7731522,-73.9641076,-15.29999924,96.7,0,1.3253506,4,8,11
38,0,1582148339,40.7633848,-73.9704864,-10.79999924,16.1,-1,0,6,0,12
36,1,1582323022,40.709989,-73.997585,6.1,65,0,-1,4,21,14
15,1,1581626697,40.870529,-73.93037,11.5,10,0,24.32999992,4,26,6
4,0,1581732074,40.7668278,-73.9840867,85.40000153,23.6,7.600006,0,5,4,8
14,1,1582033259,40.746477,-73.977567,14.6,65,0,-1,4,22,11
45,0,1581499520,40.797293,-73.9486846,56.5,15.8,0,0,4,9,5
37,0,1581535955,40.7593037,-73.9808431,-14.59999943,9.4,0,3.6114411,4,8,5
28,0,1582285896,40.7123269,-73.9873766,-5.300000191,16.3,-1,0,0,6,14
29,0,1581337193,40.7294929,-73.9768294,-18.29999924,16.8,2,0,3,2,3
16,1,1582212601,40.784145,-73.942569,7.8,10,0,4.480000019,4,15,13
42,0,1581196482,40.7322927,-74.0007477,-29.10000038,16,-1,0,0,7,1
22,1,1581912774,40.822746,-73.948518,28.7,65,0,-1,4,25,10
4,0,1581852934,40.766845,-73.9840558,0,17.5,-1,0,5,4,9
4,0,1581617772,40.7670628,-73.9844554,49.39999771,31.2,2,0,5,4,6
30,1,1582218974,40.868584,-73.921585,14.8,14.2,0,0,4,24,13
29,0,1581697056,40.7601926,-73.9882399,-20.39999962,15.3,2,0,3,2,7
36,1,1581308584,40.709977,-73.997584,6.3,65,0,-1,4,21,3
1,1,1581662581,40.807848,-73.959318,43.3,65,0,-1,4,22,7
45,0,1581799213,40.7972947,-73.9486842,56.5,15.6,0,0,4,9,8
30,1,1581660627,40.836312,-73.949004,4.7,14.3,0,6.080303888,4,24,7
27,0,1581745638,40.8040723,-73.9682173,0,24.1,-1,0,7,8,8
26,1,1581971770,40.810342,-73.959275,29.2,65,0,-1,4,17,10
32,1,1581425968,40.702542,-74.009013,1.9,18.3,0,19.47432709,4,23,4
2,1,1581430652,40.707965,-74.013567,9.2,65,0,-1,4,14,4
9,1,1581366624,40.765185,-73.983516,5.8,48,0,-1,4,20,3
22,1,1581970878,40.822696,-73.948441,29.3,65,0,-1,4,25,10
23,1,1582232504,40.760713,-73.983469,20.3,65,0,-1,4,16,13
44,1,1581348390,40.719868,-73.985691,9.4,65,0,-1,4,24,3
31,0,1582165811,40.8240321,-73.9382159,-20.60000038,14.9,0,0,4,11,13
14,1,1582184637,40.742896,-73.980279,17.1,65,0,-1,4,22,13
12,1,1581423491,40.710018,-73.995421,5,51.9,0,-1,4,15,4
29,0,1581891788,40.7298671,-73.980148,-29.29999924,16.9,2,0,3,2,9
25,1,1581885891,40.786087,-73.981025,16.9,65,0,-1,4,16,9
43,1,1581625742,40.75555338,-73.9766641,41.01494598,65,0,-1,4,16,6
30,1,1581660197,40.765926,-73.996678,4.9,14.2,0,11.95902712,4,24,7
1,1,1581752204,40.807787,-73.959394,43.4,65,0,-1,4,22,8
31,0,1581548777,40.8325306,-73.9396408,6.900000095,8.1,0,0.4760917,4,11,5
30,1,1581660427,40.799638,-73.974727,5.6,14.3,0,25.56375071,4,24,7
37,0,1581174616,40.7523169,-74.0058207,-31.30000114,23.2,0,1.9510638,4,8,1
42,0,1581871545,40.7323852,-74.0007162,-29.29999924,16.6,-1,0,0,7,9
23,1,1581212125,40.779813,-73.97602,26.6,25,0,0.170000002,4,16,2
31,0,1582000632,40.8238674,-73.9382529,-26.79999924,15.7,0,0,4,11,11
28,0,1582119961,40.7121774,-73.9873018,-5.599999905,15.9,-1,0,0,6,12
46,0,1582001770,40.7878692,-73.9452736,0,24.2,0,0,4,1,11
22,1,1581460399,40.811124,-73.952324,13.5,65,0,-1,4,25,4
0,1,1582273793,40.715952,-73.993283,14.4,65,0,-1,4,18,14
6,1,1581173366,40.735826,-73.976106,3.6,10,0,3.339999914,4,16,1
47,1,1581769272,40.769697,-73.991716,77,177,0,-1,4,24,8
28,0,1581535875,40.7121762,-73.9873021,-5.599999905,16,-1,0,0,6,5
31,0,1581199085,40.8237849,-73.9382286,-27.60000038,9.6,0,0.006718387,4,11,1
8,0,1582224923,40.7705519,-73.9545632,-21.10000038,16.8,-1,0,0,5,13
44,1,1581798478,40.728443,-73.981854,8.2,65,0,-1,4,24,8
0,1,1581989115,40.71583,-74.007233,10,20,0,-1,4,18,11
33,1,1582189460,40.786871,-73.943457,7.4,20,0,-1,4,14,13
12,1,1581296782,40.710066,-73.995402,5,48.8,0,-1,4,15,3
1,1,1581852406,40.807774,-73.959399,43.2,65,0,-1,4,22,9
29,0,1581765371,40.7295914,-73.9768941,0,28.3,-1,0,3,2,8
46,0,1581462822,40.7760856,-73.9621316,-10.29999924,15.9,0,0,4,1,4
26,1,1581472192,40.810317,-73.95931,28.3,10,0,0,4,17,5
9,1,1581650885,40.766707,-73.98035,28,24.8,0,-1,4,20,7
18,0,1581670280,40.7627322,-73.9493079,-11.29999924,15.3,0,0,4,10,7
35,1,1582030370,40.744271,-73.999994,8.7,65,0,-1,4,21,11
4,0,1581710770,40.7667447,-73.9840516,78.19999695,15.4,2,0,5,4,7
36,1,1581337894,40.709947,-73.997671,6.8,65,0,-1,4,21,3
39,1,1581796803,40.807878,-73.963395,44.4,65,0,-1,4,20,8
18,0,1581902350,40.7626678,-73.949275,-11.29999924,16,0,0,4,10,10
23,1,1581378586,40.778752,-73.974079,33.5,25,0,0,4,16,3
47,1,1581552007,40.767811,-73.984536,28.5,14.6,0,2.563124465,4,24,6
34,0,1581761538,40.7809769,-73.9453521,0,15.9,0,0,4,3,8
29,0,1581695405,40.7602166,-73.9881977,-20.29999924,15.8,2,0,3,2,7
44,1,1581426386,40.720592,-73.985815,9.1,65,0,-1,4,24,4
28,0,1581303790,40.7119646,-73.9872479,-5.800000191,27.9,-1,0,0,6,3
25,1,1581745146,40.786097,-73.981152,16.6,65,0,-1,4,16,8
4,0,1581619106,40.7670557,-73.9844505,49.39999771,29.3,2,0,5,4,6
41,1,1581826859,40.7381054,-74.00544041,8.332935333,65,0,-1,4,19,9
37,0,1582112519,40.7549401,-73.9735452,-18.19999886,35.6,0,0.09715296,4,8,12
30,1,1581660187,40.765377,-73.995392,5.7,14.2,0,9.980876724,4,24,7
36,1,1581251041,40.71011,-73.997599,5.8,65,0,-1,4,21,2
22,1,1581782524,40.822601,-73.948502,30,65,0,-1,4,25,8
26,1,1581659995,40.810416,-73.959288,29,65,0,-1,4,17,7
9,1,1581525718,40.764705,-73.979188,25.3,16,0,10.37463951,4,20,5
34,0,1581159940,40.780979,-73.9453256,0,15.9,0,0,4,3,1
16,1,1581562001,40.709722,-73.991102,2.6,10,0,22.01000023,4,15,6
23,1,1582026811,40.75523,-74.002357,4,10,0,9.279999733,4,16,11
48,1,1581845868,40.769173,-73.951558,11.8,65,0,-1,4,23,9
6,1,1581360497,40.752305,-73.972075,18.1,65,0,-1,4,16,3
43,1,1581775998,40.76321135,-73.99007301,17.15560532,10,0,0,4,16,8
48,1,1581422702,40.769122,-73.951585,11.9,65,0,-1,4,23,4
45,0,1581197208,40.7972835,-73.9486803,55.89999771,15.6,0,0,4,9,1
46,0,1582235360,40.7788812,-73.956281,-7.700000286,28.3,0,0,4,1,13
46,0,1582076456,40.7792668,-73.9556172,-8.299999237,29,0,1.5812739,4,1,12
21,1,1582106054,40.747271,-73.986729,21.3,65,0,-1,2,20,12
23,1,1581985965,40.767839,-73.980993,28.3,65,0,-1,4,16,11
18,0,1581652712,40.7645789,-73.9466377,-21.60000038,30.8,0,0.32332563,4,10,7
3,1,1581135716,40.72116,-73.975565,5.8,65,0,-1,4,17,1
49,1,1582166254,40.76559,-73.978181,25.8,22.4,0,-1,4,25,13
22,1,1581743945,40.822646,-73.948439,30.8,65,0,-1,4,25,8
25,1,1581473387,40.774921,-73.980908,23.9,65,0,-1,4,16,5
41,1,1582248016,40.76474902,-73.98765472,20.13740807,32.1,0,0.926632822,4,19,14
11,0,1582275525,40.8367339,-73.9436597,8.199999809,16.4,0,0,4,27,14
41,1,1582005565,40.76130676,-73.98918152,22.20445442,2000,0,-1,4,19,11
3,1,1581280048,40.729192,-73.977379,6.6,5,0,0,4,17,2
46,0,1581365861,40.773943,-73.9638194,0,17.3,0,0,4,1,3
40,1,1581680989,40.719719,-73.974736,2.2,10,0,15.98999977,4,13,7
31,0,1581631858,40.8410037,-73.9409453,39.89999771,15.7,0,0,4,11,6
29,0,1581397021,40.7295028,-73.9768541,-18.29999924,16.8,2,0,3,2,4
9,1,1581296007,40.766743,-73.98053,29.8,32.1,0,-1,4,20,3
42,0,1581943981,40.7300795,-74.0020145,-28.29999924,23.1,-1,0,0,7,10
33,1,1581842959,40.786887,-73.943683,7.1,65,0,-1,4,14,9
7,1,1581893405,40.717238,-74.009274,-1,25,0,-1,1,16,9
18,0,1582012503,40.7626658,-73.9492779,-10.29999924,15.5,0,0,4,10,11
19,1,1582303070,40.714735,-73.997866,11.3,65,0,-1,4,22,14
4,0,1582098731,40.7668235,-73.9840816,0,23.7,-1,0,5,4,12
26,1,1581829976,40.810394,-73.959302,29.4,65,0,-1,4,17,9
46,0,1582142643,40.7748761,-73.9648112,0,18,0,0,4,1,12
19,1,1581702501,40.718521,-73.994247,11.1,2000,0,-1,4,22,7
36,1,1581471343,40.709891,-73.997537,6.5,65,0,-1,4,21,5
49,1,1581291102,40.765625,-73.978183,26.1,65,0,-1,4,25,2
37,0,1581672420,40.7554075,-73.9732697,-18,42.5,0,3.6439726,4,8,7
46,0,1581980695,40.7749159,-73.9628905,0,25.2,0,1.0167081,4,1,10
3,1,1581881649,40.717311,-73.997369,12.9,65,0,-1,4,17,9
47,1,1581758493,40.768217,-73.99123,134.5,121.4,0,0,4,24,8
27,0,1581482046,40.8040489,-73.9681316,0,24.1,-1,0,7,8,5
42,0,1581690694,40.7289529,-74.0015044,-26.19999886,15.5,-1,0,0,7,7
28,0,1581296821,40.7119834,-73.9872626,-5.700000286,27.4,-1,0,0,6,3
42,0,1582137571,40.7290458,-74.0013905,-26.69999886,52.4,-1,0,0,7,12
33,1,1581862057,40.786882,-73.943495,7.8,20,0,-1,4,14,9
0,1,1581544375,40.715508,-74.004941,12.9,65,0,-1,4,18,5
18,0,1581683059,40.7626813,-73.9492765,-11.29999924,15.3,0,0,4,10,7
1,1,1581924711,40.807773,-73.959454,43.2,20,0,-1,4,22,10
1,1,1581934357,40.807778,-73.959438,43.3,65,0,-1,4,22,10
23,1,1581866469,40.78149,-73.980523,25.9,65,0,-1,4,16,9
39,1,1582240262,40.808701,-73.961319,43.8,2000,0,-1,4,20,13
29,0,1581455933,40.7602155,-73.9879315,-20.19999886,28.5,2,0,3,2,4
18,0,1582055317,40.7626744,-73.9492697,-10.29999924,15.7,0,0,4,10,11
0,1,1582325488,40.71589,-74.00495,12.8,65,0,-1,4,18,14
21,1,1581174103,40.747381,-73.985904,20.8,65,0,-1,2,20,1
47,1,1581737864,40.769943,-73.991806,3.8,1000,0,-1,4,24,8
23,1,1581378572,40.77876,-73.974052,33.4,25,0,0.550000012,4,16,3
4,0,1581668790,40.7668261,-73.9840818,85.40000153,23.5,7.600006,0,5,4,7
18,0,1582274370,40.8369985,-73.9342988,-31.11550903,3.8,0,28.335642,4,10,14
46,0,1581707390,40.7747835,-73.961192,-11.69999981,16,0,0,4,1,7
18,0,1582238495,40.765198,-73.9465641,-6.63482666,3.8,0,0.003115929,4,10,13
12,1,1581696690,40.710087,-73.995465,5,49.2,0,-1,4,15,7
